Time, C, R, AVG
0.0435, -2.18249E-07, -1.103989E-06, -6.685004E-07
0.0436, -2.1573E-07, -1.103674E-06, -6.671013E-07
0.0437, -2.179001E-07, -1.100878E-06, -6.66747E-07
0.0438, -1.959258E-07, -1.093825E-06, -6.523578E-07
0.0439, -1.696644E-07, -1.094397E-06, -6.39737E-07
0.044, -1.54064E-07, -1.096166E-06, -6.329659E-07
0.0441, -1.564465E-07, -1.106514E-06, -6.393976E-07
0.0442, -1.664929E-07, -1.119423E-06, -6.508993E-07
0.0443, -1.749912E-07, -1.140119E-06, -6.655981E-07
0.0444, -1.812892E-07, -1.169483E-06, -6.83621E-07
0.0445, -1.906525E-07, -1.190538E-06, -6.989279E-07
0.0446, -2.048871E-07, -1.204387E-06, -7.129664E-07
0.0447, -2.156845E-07, -1.196072E-06, -7.140483E-07
0.0448, -2.177408E-07, -1.188043E-06, -7.10978E-07
0.0449, -2.069511E-07, -1.182209E-06, -7.027072E-07
0.045, -1.95941E-07, -1.181409E-06, -6.968872E-07
0.0451, -1.774725E-07, -1.18149E-06, -6.878479E-07
0.0452, -1.609765E-07, -1.181211E-06, -6.795956E-07
0.0453, -1.486919E-07, -1.191713E-06, -6.788943E-07
0.0454, -1.414986E-07, -1.203162E-06, -6.811774E-07
0.0455, -1.437066E-07, -1.213473E-06, -6.875045E-07
0.0456, -1.572585E-07, -1.217267E-06, -6.960962E-07
0.0457, -1.729956E-07, -1.217296E-06, -7.038485E-07
0.0458, -1.813421E-07, -1.217722E-06, -7.081687E-07
0.0459, -1.788761E-07, -1.216181E-06, -7.061727E-07
0.046, -1.734279E-07, -1.204402E-06, -6.975063E-07
0.0461, -1.671225E-07, -1.199411E-06, -6.918693E-07
0.0462, -1.590947E-07, -1.199654E-06, -6.880455E-07
0.0463, -1.38987E-07, -1.202582E-06, -6.796478E-07
0.0464, -1.155485E-07, -1.195228E-06, -6.643858E-07
0.0465, -9.682169E-08, -1.185012E-06, -6.499852E-07
0.0466, -8.65781E-08, -1.17848E-06, -6.416285E-07
0.0467, -8.650211E-08, -1.170488E-06, -6.375284E-07
0.0468, -8.993941E-08, -1.167824E-06, -6.378643E-07
0.0469, -9.738313E-08, -1.170848E-06, -6.430611E-07
0.047, -9.014439E-08, -1.185086E-06, -6.467396E-07
0.0471, -6.851139E-08, -1.190854E-06, -6.390356E-07
0.0472, -4.483766E-08, -1.195852E-06, -6.299367E-07
0.0473, -3.336494E-08, -1.199455E-06, -6.261276E-07
0.0474, -3.440465E-08, -1.217715E-06, -6.359207E-07
0.0475, -4.833565E-08, -1.255643E-06, -6.620502E-07
0.0476, -8.092513E-08, -1.29967E-06, -7.004537E-07
0.0477, -1.112537E-07, -1.339513E-06, -7.35619E-07
0.0478, -1.246613E-07, -1.371871E-06, -7.586597E-07
0.0479, -1.173315E-07, -1.398952E-06, -7.68822E-07
0.048, -1.101607E-07, -1.425952E-06, -7.790215E-07
0.0481, -1.113749E-07, -1.447881E-06, -7.907657E-07
0.0482, -1.210416E-07, -1.470779E-06, -8.071582E-07
0.0483, -1.276963E-07, -1.496693E-06, -8.236032E-07
0.0484, -1.327421E-07, -1.529939E-06, -8.42984E-07
0.0485, -1.42121E-07, -1.561798E-06, -8.6379E-07
0.0486, -1.515071E-07, -1.587617E-06, -8.815294E-07
0.0487, -1.549749E-07, -1.604709E-06, -8.919231E-07
0.0488, -1.495874E-07, -1.626286E-06, -9.002424E-07
0.0489, -1.445947E-07, -1.653073E-06, -9.114045E-07
0.049, -1.437293E-07, -1.68662E-06, -9.280319E-07
0.0491, -1.442528E-07, -1.720078E-06, -9.452975E-07
0.0492, -1.621068E-07, -1.754058E-06, -9.713488E-07
0.0493, -1.978305E-07, -1.783634E-06, -1.003948E-06
0.0494, -2.365892E-07, -1.802841E-06, -1.032767E-06
0.0495, -2.673804E-07, -1.816741E-06, -1.054972E-06
0.0496, -2.729043E-07, -1.821372E-06, -1.060042E-06
0.0497, -2.65119E-07, -1.837107E-06, -1.064213E-06
0.0498, -2.460889E-07, -1.866653E-06, -1.069876E-06
0.0499, -2.413237E-07, -1.903796E-06, -1.086414E-06
0.05, -2.465442E-07, -1.922371E-06, -1.098423E-06
0.0501, -2.510512E-07, -1.916551E-06, -1.09768E-06
0.0502, -2.543369E-07, -1.907355E-06, -1.094621E-06
0.0503, -2.56856E-07, -1.901418E-06, -1.092842E-06
0.0504, -2.639051E-07, -1.897836E-06, -1.094487E-06
0.0505, -2.570685E-07, -1.890182E-06, -1.087234E-06
0.0506, -2.397913E-07, -1.893536E-06, -1.080445E-06
0.0507, -2.179688E-07, -1.901015E-06, -1.073517E-06
0.0508, -2.106313E-07, -1.906226E-06, -1.072558E-06
0.0509, -2.195696E-07, -1.91391E-06, -1.080859E-06
0.051, -2.393735E-07, -1.926819E-06, -1.097158E-06
0.0511, -2.434103E-07, -1.953613E-06, -1.112764E-06
0.0512, -2.244713E-07, -1.974757E-06, -1.1142E-06
0.0513, -1.867373E-07, -1.987072E-06, -1.101908E-06
0.0514, -1.517498E-07, -1.987219E-06, -1.08478E-06
0.0515, -1.359292E-07, -1.990918E-06, -1.078882E-06
0.0516, -1.277418E-07, -2.001845E-06, -1.080411E-06
0.0517, -1.067919E-07, -2.010924E-06, -1.074726E-06
0.0518, -6.573413E-08, -2.017375E-06, -1.057818E-06
0.0519, -3.369104E-08, -2.020362E-06, -1.043582E-06
0.052, -2.814422E-08, -2.031157E-06, -1.046343E-06
0.0521, -3.847137E-08, -2.042467E-06, -1.057169E-06
0.0522, -4.291023E-08, -2.045638E-06, -1.060963E-06
0.0523, -4.25612E-08, -2.034034E-06, -1.054893E-06
0.0524, -3.598245E-08, -2.006183E-06, -1.037501E-06
0.0525, -2.900156E-08, -1.982977E-06, -1.022272E-06
0.0526, -1.856849E-08, -1.969004E-06, -1.01004E-06
0.0527, -1.26121E-08, -1.960725E-06, -1.002903E-06
0.0528, -1.216451E-08, -1.95266E-06, -9.985829E-07
0.0529, -1.83106E-08, -1.943435E-06, -9.969153E-07
0.053, -2.278746E-08, -1.930011E-06, -9.922928E-07
0.0531, -2.656608E-08, -1.91686E-06, -9.874655E-07
0.0532, -2.740826E-08, -1.890314E-06, -9.743856E-07
0.0533, -2.092069E-08, -1.871967E-06, -9.618693E-07
0.0534, -5.851199E-09, -1.850654E-06, -9.436262E-07
0.0535, 2.578745E-09, -1.837606E-06, -9.328484E-07
0.0536, 1.865523E-09, -1.81815E-06, -9.233089E-07
0.0537, -4.736073E-09, -1.800815E-06, -9.177429E-07
0.0538, -3.408108E-09, -1.788111E-06, -9.106321E-07
0.0539, -6.458337E-09, -1.783906E-06, -9.099942E-07
0.054, -1.499464E-08, -1.775253E-06, -9.097927E-07
0.0541, -3.253774E-08, -1.762747E-06, -9.12061E-07
0.0542, -4.591509E-08, -1.741325E-06, -9.077482E-07
0.0543, -5.437539E-08, -1.713642E-06, -8.978357E-07
0.0544, -5.813895E-08, -1.673974E-06, -8.795219E-07
0.0545, -6.865569E-08, -1.634667E-06, -8.647113E-07
0.0546, -9.196555E-08, -1.608481E-06, -8.628611E-07
0.0547, -1.239631E-07, -1.591528E-06, -8.699755E-07
0.0548, -1.550732E-07, -1.576344E-06, -8.775525E-07
0.0549, -1.684657E-07, -1.564543E-06, -8.781381E-07
0.055, -1.658101E-07, -1.555626E-06, -8.722996E-07
0.0551, -1.68701E-07, -1.552815E-06, -8.722922E-07
0.0552, -1.820933E-07, -1.545241E-06, -8.750266E-07
0.0553, -1.807351E-07, -1.532442E-06, -8.678526E-07
0.0554, -1.684427E-07, -1.511628E-06, -8.512287E-07
0.0555, -1.642543E-07, -1.493222E-06, -8.398129E-07
0.0556, -1.870859E-07, -1.489296E-06, -8.490425E-07
0.0557, -2.043105E-07, -1.476232E-06, -8.508707E-07
0.0558, -2.024817E-07, -1.446619E-06, -8.349182E-07
0.0559, -1.894686E-07, -1.408038E-06, -8.089079E-07
0.056, -1.798927E-07, -1.383423E-06, -7.916872E-07
0.0561, -1.777834E-07, -1.374491E-06, -7.861099E-07
0.0562, -1.810613E-07, -1.369471E-06, -7.851697E-07
0.0563, -1.809553E-07, -1.374212E-06, -7.875275E-07
0.0564, -1.738454E-07, -1.38983E-06, -7.919706E-07
0.0565, -1.525921E-07, -1.410416E-06, -7.919858E-07
0.0566, -1.311033E-07, -1.417028E-06, -7.847818E-07
0.0567, -1.113143E-07, -1.412331E-06, -7.726645E-07
0.0568, -1.102443E-07, -1.406937E-06, -7.693964E-07
0.0569, -1.168533E-07, -1.412023E-06, -7.752312E-07
0.057, -1.323856E-07, -1.41934E-06, -7.865874E-07
0.0571, -1.421435E-07, -1.420984E-06, -7.922208E-07
0.0572, -1.434485E-07, -1.41603E-06, -7.903442E-07
0.0573, -1.264289E-07, -1.412618E-06, -7.802415E-07
0.0574, -1.07672E-07, -1.407869E-06, -7.686056E-07
0.0575, -9.50233E-08, -1.396273E-06, -7.564921E-07
0.0576, -8.756466E-08, -1.369677E-06, -7.39305E-07
0.0577, -7.110641E-08, -1.346742E-06, -7.195547E-07
0.0578, -4.526227E-08, -1.334582E-06, -7.006663E-07
0.0579, -1.150408E-08, -1.332094E-06, -6.828038E-07
0.058, 1.683602E-08, -1.328182E-06, -6.668813E-07
0.0581, 4.236147E-08, -1.310531E-06, -6.453591E-07
0.0582, 5.573874E-08, -1.272721E-06, -6.195615E-07
0.0583, 6.793232E-08, -1.213906E-06, -5.836688E-07
0.0584, 6.528402E-08, -1.158225E-06, -5.566663E-07
0.0585, 4.864403E-08, -1.118418E-06, -5.446125E-07
0.0586, 3.630656E-08, -1.097054E-06, -5.398185E-07
0.0587, 4.280202E-08, -1.071852E-06, -5.238138E-07
0.0588, 5.979866E-08, -1.042195E-06, -5.003814E-07
0.0589, 7.089945E-08, -1.01391E-06, -4.805455E-07
0.059, 6.822076E-08, -9.893758E-07, -4.693909E-07
0.0591, 6.409305E-08, -9.71454E-07, -4.623101E-07
0.0592, 6.214311E-08, -9.604088E-07, -4.576541E-07
0.0593, 6.341035E-08, -9.481233E-07, -4.507859E-07
0.0594, 5.935077E-08, -9.306638E-07, -4.439066E-07
0.0595, 5.23625E-08, -8.98952E-07, -4.312224E-07
0.0596, 4.209591E-08, -8.701683E-07, -4.216384E-07
0.0597, 3.654936E-08, -8.509253E-07, -4.145836E-07
0.0598, 2.722369E-08, -8.400708E-07, -4.13651E-07
0.0599, 1.113768E-08, -8.301558E-07, -4.165199E-07
0.06, -5.767971E-09, -8.105901E-07, -4.148858E-07
0.0601, -3.015495E-08, -7.810798E-07, -4.118751E-07
0.0602, -4.278092E-08, -7.476065E-07, -4.010673E-07
0.0603, -4.816839E-08, -7.183751E-07, -3.888568E-07
0.0604, -5.061186E-08, -6.997928E-07, -3.806122E-07
0.0605, -6.288901E-08, -6.880725E-07, -3.806906E-07
0.0606, -8.086425E-08, -6.774529E-07, -3.841302E-07
0.0607, -9.746615E-08, -6.776658E-07, -3.924009E-07
0.0608, -1.029371E-07, -6.921749E-07, -4.024663E-07
0.0609, -9.261035E-08, -7.082254E-07, -4.05548E-07
0.061, -7.360313E-08, -7.112931E-07, -3.977622E-07
0.0611, -6.326089E-08, -7.037192E-07, -3.888272E-07
0.0612, -6.414853E-08, -7.012899E-07, -3.880288E-07
0.0613, -6.169014E-08, -7.023835E-07, -3.87376E-07
0.0614, -4.640825E-08, -7.07741E-07, -3.825857E-07
0.0615, -3.77886E-08, -6.990809E-07, -3.739455E-07
0.0616, -4.046694E-08, -6.842193E-07, -3.677078E-07
0.0617, -4.983049E-08, -6.704147E-07, -3.652941E-07
0.0618, -4.884424E-08, -6.756255E-07, -3.674581E-07
0.0619, -4.315332E-08, -6.878083E-07, -3.708529E-07
0.062, -3.829697E-08, -6.995874E-07, -3.74453E-07
0.0621, -3.221889E-08, -7.155351E-07, -3.795713E-07
0.0622, -1.895553E-08, -7.306461E-07, -3.807316E-07
0.0623, -5.267109E-09, -7.38807E-07, -3.781499E-07
0.0624, -1.397299E-09, -7.414783E-07, -3.776052E-07
0.0625, 1.21303E-09, -7.530373E-07, -3.821976E-07
0.0626, 7.966242E-09, -7.603324E-07, -3.825856E-07
0.0627, 8.891933E-09, -7.643469E-07, -3.841711E-07
0.0628, -9.296194E-09, -7.641121E-07, -3.929943E-07
0.0629, -4.304683E-08, -7.690732E-07, -4.121102E-07
0.063, -6.655395E-08, -7.719281E-07, -4.251192E-07
0.0631, -7.748806E-08, -7.726766E-07, -4.308756E-07
0.0632, -7.519649E-08, -7.798982E-07, -4.334198E-07
0.0633, -7.737408E-08, -7.947156E-07, -4.420227E-07
0.0634, -7.338269E-08, -8.229489E-07, -4.544122E-07
0.0635, -6.662219E-08, -8.524152E-07, -4.660669E-07
0.0636, -6.064312E-08, -8.745424E-07, -4.743752E-07
0.0637, -6.416389E-08, -8.811328E-07, -4.794564E-07
0.0638, -7.64485E-08, -8.784467E-07, -4.841309E-07
0.0639, -8.147916E-08, -8.775659E-07, -4.861566E-07
0.064, -7.875532E-08, -8.686637E-07, -4.802921E-07
0.0641, -6.485442E-08, -8.5276E-07, -4.653731E-07
0.0642, -5.260769E-08, -8.310072E-07, -4.482941E-07
0.0643, -4.31381E-08, -8.268826E-07, -4.415415E-07
0.06439999, -3.219645E-08, -8.435862E-07, -4.446529E-07
0.0645, -2.282549E-08, -8.533984E-07, -4.450334E-07
0.0646, -3.59024E-09, -8.324749E-07, -4.249399E-07
0.0647, 2.017493E-08, -8.040436E-07, -3.988028E-07
0.0648, 5.641421E-08, -8.046528E-07, -3.812948E-07
0.0649, 8.605967E-08, -8.366436E-07, -3.829811E-07
0.065, 1.109325E-07, -8.632621E-07, -3.842831E-07
0.0651, 1.303576E-07, -8.71746E-07, -3.79045E-07
0.0652, 1.465652E-07, -8.694562E-07, -3.699123E-07
0.0653, 1.599879E-07, -8.656252E-07, -3.613654E-07
0.0654, 1.63258E-07, -8.607521E-07, -3.572805E-07
0.0655, 1.633264E-07, -8.569212E-07, -3.552995E-07
0.0656, 1.692449E-07, -8.615521E-07, -3.547435E-07
0.0657, 1.797843E-07, -8.702488E-07, -3.539825E-07
0.0658, 2.024415E-07, -8.807436E-07, -3.481776E-07
0.0659, 2.277239E-07, -8.805969E-07, -3.356725E-07
0.066, 2.657084E-07, -8.838408E-07, -3.186458E-07
0.0661, 2.974557E-07, -8.905267E-07, -3.064353E-07
0.0662, 3.260543E-07, -8.92288E-07, -2.932697E-07
0.0663, 3.522095E-07, -8.833931E-07, -2.758885E-07
0.0664, 3.768393E-07, -8.759E-07, -2.599698E-07
0.0665, 3.90042E-07, -8.749899E-07, -2.530159E-07
0.06659999, 3.987301E-07, -8.729937E-07, -2.477295E-07
0.0667, 4.225558E-07, -8.710488E-07, -2.350266E-07
0.0668, 4.52414E-07, -8.681279E-07, -2.188615E-07
0.0669, 4.677943E-07, -8.677683E-07, -2.111167E-07
0.067, 4.740394E-07, -8.512482E-07, -1.996485E-07
0.0671, 4.786374E-07, -8.321227E-07, -1.876656E-07
0.0672, 5.014541E-07, -8.059517E-07, -1.631438E-07
0.0673, 5.454557E-07, -7.745039E-07, -1.255237E-07
0.0674, 6.04982E-07, -7.428728E-07, -8.017751E-08
0.0675, 6.555017E-07, -7.154395E-07, -4.139343E-08
0.0676, 6.794639E-07, -6.833166E-07, -1.328288E-08
0.0677, 6.976063E-07, -6.374698E-07, 1.894261E-08
0.0678, 7.161814E-07, -5.871387E-07, 5.366032E-08
0.0679, 7.391195E-07, -5.519922E-07, 8.280438E-08
0.068, 7.44613E-07, -5.266211E-07, 9.840234E-08
0.0681, 7.545682E-07, -4.968687E-07, 1.184211E-07
0.0682, 7.677329E-07, -4.550143E-07, 1.461697E-07
0.0683, 7.837812E-07, -4.027532E-07, 1.806262E-07
0.0684, 7.819067E-07, -3.400999E-07, 2.115534E-07
0.0685, 7.690379E-07, -2.838462E-07, 2.338218E-07
0.0686, 7.66314E-07, -2.393425E-07, 2.551053E-07
0.0687, 7.686056E-07, -2.064564E-07, 2.729491E-07
0.06879999, 7.644778E-07, -1.862594E-07, 2.811864E-07
0.0689, 7.539917E-07, -1.723666E-07, 2.830929E-07
0.069, 7.517835E-07, -1.675668E-07, 2.844471E-07
0.0691, 7.595986E-07, -1.395318E-07, 3.025407E-07
0.0692, 7.552809E-07, -9.444815E-08, 3.233353E-07
0.0693, 7.421617E-07, -4.694993E-08, 3.4103E-07
0.0694, 7.325177E-07, -1.384359E-08, 3.531174E-07
0.0695, 7.410235E-07, -3.106688E-09, 3.627573E-07
0.0696, 7.570491E-07, 4.261591E-09, 3.743821E-07
0.0697, 7.761173E-07, 7.879822E-09, 3.855966E-07
0.0698, 7.918394E-07, 1.938018E-08, 3.991726E-07
0.0699, 8.125159E-07, 3.97607E-08, 4.196987E-07
0.07, 8.236015E-07, 5.697063E-08, 4.338975E-07
0.07009999, 8.22835E-07, 6.287855E-08, 4.365238E-07
0.0702, 8.042601E-07, 5.051958E-08, 4.211087E-07
0.0703, 7.779992E-07, 2.805487E-08, 3.967774E-07
0.0704, 7.566622E-07, 1.10871E-08, 3.776615E-07
0.0705, 7.476176E-07, 3.755441E-09, 3.694877E-07
0.0706, 7.528227E-07, -1.006396E-08, 3.65022E-07
0.0707, 7.675047E-07, -3.246274E-08, 3.608546E-07
0.0708, 7.786208E-07, -4.956283E-08, 3.576275E-07
0.0709, 7.785145E-07, -4.912256E-08, 3.57799E-07
0.07099999, 7.68704E-07, -4.736853E-08, 3.538671E-07
0.0711, 7.6255E-07, -5.125072E-08, 3.48868E-07
0.0712, 7.617911E-07, -6.200977E-08, 3.430256E-07
0.0713, 7.524273E-07, -8.312423E-08, 3.276886E-07
0.0714, 7.394524E-07, -1.094566E-07, 3.079236E-07
0.0715, 7.296111E-07, -1.209569E-07, 2.97239E-07
0.0716, 7.471774E-07, -1.202302E-07, 3.062452E-07
0.0717, 7.706012E-07, -1.243914E-07, 3.156466E-07
0.0718, 7.789328E-07, -1.32545E-07, 3.155983E-07
0.0719, 7.664661E-07, -1.493295E-07, 3.009366E-07
0.072, 7.570191E-07, -1.565732E-07, 2.926097E-07
0.0721, 7.529217E-07, -1.674422E-07, 2.8507E-07
0.0722, 7.473749E-07, -1.617177E-07, 2.852528E-07
0.07229999, 7.447039E-07, -1.55406E-07, 2.87148E-07
0.0724, 7.439451E-07, -1.631928E-07, 2.828167E-07
0.0725, 7.4676E-07, -1.795735E-07, 2.758738E-07
0.0726, 7.462741E-07, -1.887326E-07, 2.70979E-07
0.0727, 7.582553E-07, -1.84241E-07, 2.791531E-07
0.0728, 7.743341E-07, -1.807695E-07, 2.888231E-07
0.0729, 7.872562E-07, -1.884389E-07, 2.912778E-07
0.073, 7.873471E-07, -1.953889E-07, 2.877896E-07
0.0731, 7.968168E-07, -1.979723E-07, 2.911323E-07
0.07319999, 8.095494E-07, -2.056415E-07, 2.93494E-07
0.0733, 8.181159E-07, -2.152044E-07, 2.928448E-07
0.0734, 8.156121E-07, -2.254424E-07, 2.864093E-07
0.0735, 8.056792E-07, -2.320697E-07, 2.781569E-07
0.0736, 8.030768E-07, -2.311082E-07, 2.773661E-07
0.0737, 7.947075E-07, -2.263597E-07, 2.75665E-07
0.0738, 7.871047E-07, -2.187491E-07, 2.757957E-07
0.0739, 7.796153E-07, -2.097294E-07, 2.766984E-07
0.074, 7.687642E-07, -1.968642E-07, 2.779031E-07
0.0741, 7.486792E-07, -1.908388E-07, 2.710908E-07
0.0742, 7.286322E-07, -1.981632E-07, 2.575112E-07
0.0743, 7.14777E-07, -2.180888E-07, 2.405702E-07
0.0744, 7.062937E-07, -2.139789E-07, 2.384885E-07
0.07449999, 6.862771E-07, -1.884317E-07, 2.416335E-07
0.0746, 6.565483E-07, -1.614827E-07, 2.407159E-07
0.0747, 6.209768E-07, -1.699813E-07, 2.189064E-07
0.0748, 5.95216E-07, -1.91448E-07, 1.953285E-07
0.0749, 5.784166E-07, -2.096707E-07, 1.778056E-07
0.075, 5.646523E-07, -2.090396E-07, 1.713589E-07
0.0751, 5.465558E-07, -2.107275E-07, 1.616034E-07
0.0752, 5.273663E-07, -2.141769E-07, 1.504152E-07
0.0753, 5.138073E-07, -2.340142E-07, 1.336647E-07
0.07539999, 4.968788E-07, -2.648602E-07, 1.096615E-07
0.0755, 4.715808E-07, -3.091733E-07, 7.469747E-08
0.0756, 4.474287E-07, -3.383533E-07, 4.79895E-08
0.0757, 4.318889E-07, -3.58132E-07, 3.029496E-08
0.0758, 4.177985E-07, -3.620437E-07, 2.137872E-08
0.0759, 3.875915E-07, -3.763768E-07, -7.590304E-10
0.076, 3.635079E-07, -4.026799E-07, -2.597088E-08
0.0761, 3.547666E-07, -4.327404E-07, -4.554947E-08
0.0762, 3.571868E-07, -4.588306E-07, -5.762207E-08
0.0763, 3.685535E-07, -4.687749E-07, -5.70885E-08
0.0764, 3.845713E-07, -4.700886E-07, -4.988082E-08
0.0765, 4.027975E-07, -4.621037E-07, -3.686063E-08
0.0766, 3.941624E-07, -4.506036E-07, -3.526027E-08
0.07669999, 3.719909E-07, -4.445416E-07, -4.307977E-08
0.0768, 3.516479E-07, -4.417602E-07, -5.166787E-08
0.0769, 3.371172E-07, -4.498184E-07, -6.290836E-08
0.077, 3.156436E-07, -4.574509E-07, -7.734611E-08
0.0771, 2.940639E-07, -4.729949E-07, -9.585766E-08
0.0772, 2.725905E-07, -4.753727E-07, -1.076241E-07
0.0773, 2.646387E-07, -4.704703E-07, -1.090417E-07
0.0774, 2.560264E-07, -4.570252E-07, -1.064415E-07
0.0775, 2.576805E-07, -4.578105E-07, -1.060274E-07
0.07759999, 2.562313E-07, -4.648706E-07, -1.103289E-07
0.0777, 2.610648E-07, -4.71784E-07, -1.114667E-07
0.0778, 2.703067E-07, -4.70918E-07, -1.064825E-07
0.0779, 2.937151E-07, -4.648486E-07, -9.18881E-08
0.078, 3.218887E-07, -4.645991E-07, -7.790927E-08
0.0781, 3.513746E-07, -4.689732E-07, -6.563553E-08
0.0782, 3.755721E-07, -4.877758E-07, -6.329643E-08
0.0783, 3.871208E-07, -5.086846E-07, -6.824696E-08
0.0784, 3.846171E-07, -5.31663E-07, -8.115865E-08
0.0785, 3.76551E-07, -5.40279E-07, -8.950425E-08
0.0786, 3.818247E-07, -5.396773E-07, -8.660548E-08
0.0787, 4.015758E-07, -5.317438E-07, -7.286168E-08
0.0788, 4.271774E-07, -5.361693E-07, -6.252381E-08
0.07889999, 4.457826E-07, -5.31942E-07, -5.122742E-08
0.079, 4.57665E-07, -5.189666E-07, -3.87894E-08
0.0791, 4.664209E-07, -4.947258E-07, -2.216196E-08
0.0792, 4.76065E-07, -4.858896E-07, -1.292855E-08
0.0793, 4.85914E-07, -5.022483E-07, -1.64018E-08
0.0794, 4.98176E-07, -5.303714E-07, -2.466895E-08
0.0795, 5.125777E-07, -5.506711E-07, -2.790712E-08
0.0796, 5.275939E-07, -5.548984E-07, -2.267302E-08
0.0797, 5.38361E-07, -5.503629E-07, -1.507367E-08
0.07979999, 5.476558E-07, -5.459595E-07, -8.265326E-09
0.0799, 5.56101E-07, -5.479777E-07, -5.139022E-09
0.08, 5.579374E-07, -5.552801E-07, -7.948162E-09
0.0801, 5.577327E-07, -5.609605E-07, -1.093636E-08
0.0802, 5.530813E-07, -5.623475E-07, -1.392835E-08
0.0803, 5.40979E-07, -5.659363E-07, -2.170296E-08
0.0804, 5.116747E-07, -5.786328E-07, -4.256493E-08
0.0805, 4.833723E-07, -5.897661E-07, -6.213975E-08
0.0806, 4.827727E-07, -5.810253E-07, -5.799131E-08
0.0807, 4.922728E-07, -5.651437E-07, -4.524728E-08
0.0808, 4.940331E-07, -5.576065E-07, -4.055037E-08
0.0809, 4.655254E-07, -5.655621E-07, -5.861071E-08
0.081, 4.257652E-07, -5.7762E-07, -8.428896E-08
0.08109999, 3.927202E-07, -5.960631E-07, -1.099113E-07
0.0812, 3.861799E-07, -6.039011E-07, -1.171113E-07
0.0813, 3.965602E-07, -6.11409E-07, -1.158241E-07
0.0814, 4.033437E-07, -6.034975E-07, -1.084672E-07
0.0815, 3.844955E-07, -5.969584E-07, -1.144103E-07
0.0816, 3.677947E-07, -5.837261E-07, -1.158951E-07
0.0817, 3.584996E-07, -5.758E-07, -1.16436E-07
0.0818, 3.623695E-07, -5.819207E-07, -1.176447E-07
0.0819, 3.624984E-07, -5.987197E-07, -1.261208E-07
0.08199999, 3.627109E-07, -6.058752E-07, -1.296537E-07
0.0821, 3.601841E-07, -5.958942E-07, -1.258224E-07
0.0822, 3.561476E-07, -5.840564E-07, -1.217895E-07
0.0823, 3.657461E-07, -5.874691E-07, -1.188049E-07
0.0824, 3.835926E-07, -6.010242E-07, -1.169209E-07
0.0825, 4.160073E-07, -5.982427E-07, -9.95698E-08
0.0826, 4.358951E-07, -5.824051E-07, -8.174087E-08
0.0827, 4.385736E-07, -5.634998E-07, -7.081377E-08
0.0828, 4.198928E-07, -5.45255E-07, -7.072403E-08
0.0829, 3.929258E-07, -5.358757E-07, -7.921498E-08
0.083, 3.818021E-07, -5.313256E-07, -8.23711E-08
0.0831, 3.791689E-07, -5.390168E-07, -8.757551E-08
0.0832, 3.897993E-07, -5.453944E-07, -8.559088E-08
0.08329999, 3.943368E-07, -5.539517E-07, -8.770986E-08
0.0834, 3.971519E-07, -5.740753E-07, -9.655523E-08
0.0835, 3.983054E-07, -5.876818E-07, -1.029048E-07
0.0836, 4.005284E-07, -5.996665E-07, -1.07904E-07
0.0837, 4.043223E-07, -6.079082E-07, -1.102282E-07
0.0838, 3.966129E-07, -6.208763E-07, -1.206108E-07
0.0839, 3.808531E-07, -6.295583E-07, -1.327727E-07
0.084, 3.610112E-07, -6.239879E-07, -1.396967E-07
0.0841, 3.510183E-07, -6.188873E-07, -1.42017E-07
0.08419999, 3.454414E-07, -6.233495E-07, -1.470273E-07
0.0843, 3.46807E-07, -6.512598E-07, -1.605436E-07
0.0844, 3.318892E-07, -6.83779E-07, -1.844088E-07
0.0845, 3.180944E-07, -7.143092E-07, -2.067108E-07
0.0846, 2.966816E-07, -7.306459E-07, -2.255432E-07
0.0847, 2.835548E-07, -7.416178E-07, -2.375746E-07
0.0848, 2.478543E-07, -7.584389E-07, -2.636781E-07
0.0849, 2.053249E-07, -7.837879E-07, -2.974741E-07
0.085, 1.663614E-07, -8.218334E-07, -3.35971E-07
0.0851, 1.47096E-07, -8.573983E-07, -3.63522E-07
0.0852, 1.339613E-07, -8.84127E-07, -3.835669E-07
0.0853, 1.182319E-07, -9.012563E-07, -4.00008E-07
0.0854, 9.395855E-08, -9.151198E-07, -4.189896E-07
0.08549999, 7.034527E-08, -9.307005E-07, -4.385197E-07
0.0856, 4.597326E-08, -9.379956E-07, -4.542109E-07
0.0857, 2.430999E-08, -9.395514E-07, -4.656529E-07
0.0858, 3.026332E-09, -9.444537E-07, -4.786094E-07
0.0859, -1.900105E-08, -9.509634E-07, -4.927486E-07
0.086, -4.023932E-08, -9.537742E-07, -5.046195E-07
0.0861, -5.348762E-08, -9.551613E-07, -5.118384E-07
0.0862, -5.977792E-08, -9.691129E-07, -5.220232E-07
0.0863, -5.750918E-08, -9.923043E-07, -5.326967E-07
0.08639999, -5.800239E-08, -1.013903E-06, -5.439185E-07
0.0865, -6.941447E-08, -1.027297E-06, -5.563379E-07
0.0866, -8.565998E-08, -1.02726E-06, -5.643066E-07
0.0867, -1.029982E-07, -1.021029E-06, -5.696639E-07
0.08679999, -1.209358E-07, -1.003804E-06, -5.697273E-07
0.0869, -1.342523E-07, -9.886347E-07, -5.685634E-07
0.087, -1.365589E-07, -9.852074E-07, -5.679553E-07
0.0871, -1.268313E-07, -9.939262E-07, -5.676046E-07
